match_id,frame_idx,timestamp,participantId,puuid,team,X_team,X_current_gold,X_minions_killed,X_jungle_minions_killed,X_time_enemy_spent_controlled,X_pos_x,X_pos_y,Y_current_gold,Y_total_gold,Y_total_xp,Y_total_kills,X_champ_abilityHaste,X_champ_abilityPower,X_champ_armor,X_champ_armorPen,X_champ_armorPenPercent,X_champ_attackDamage,X_champ_attackSpeed,X_champ_bonusArmorPenPercent,X_champ_bonusMagicPenPercent,X_champ_ccReduction,X_champ_cooldownReduction,X_champ_health,X_champ_healthMax,X_champ_healthRegen,X_champ_lifesteal,X_champ_magicPen,X_champ_magicPenPercent,X_champ_magicResist,X_champ_movementSpeed,X_champ_omnivamp,X_champ_physicalVamp,X_champ_power,X_champ_powerMax,X_champ_powerRegen,X_champ_spellVamp,X_dmg_magicDamageDone,X_dmg_magicDamageDoneToChampions,X_dmg_magicDamageTaken,X_dmg_physicalDamageDone,X_dmg_physicalDamageDoneToChampions,X_dmg_physicalDamageTaken,X_dmg_totalDamageDone,X_dmg_totalDamageDoneToChampions,X_dmg_totalDamageTaken,X_dmg_trueDamageDone,X_dmg_trueDamageDoneToChampions,X_dmg_trueDamageTaken,X_evt_kills,X_evt_deaths,X_evt_assists,X_evt_elite_monsters,X_evt_buildings,X_evt_wards_placed,X_evt_wards_killed
NA1_5380045030,21,1260445,5,FGXaPExvDrJfbdrq_xIf6CsImEvKKkmFyW7KvY6vwiw2Os7PQLjO55fKwH7mV5M8yNfq_oPnkp3nrg,1,1,647,17,0,141628,7706,11273,647,6237,6072,3,0,0,106,0,0,116,116,0,0,0,0,1696,2016,46,0,0,0,80,405,0,0,549,549,52,0,1287,1060,5467,9987,7712,6752,13713,9530,13603,2438,757,1383,0,0,2,0,0,4,1
NA1_5380045030,21,1260445,6,B_pkjjXYDH7JeHT2aJufPGZl9a3GpBOJJ9bUr8gITiYsMqmS_8y1fYt5YbRwpk46daERFzv_oMUBgA,-1,-1,1026,127,10,120636,7740,2297,1026,9236,9531,5,0,0,78,0,0,153,237,0,0,24,0,1598,1828,37,0,0,0,97,390,0,0,0,500,0,0,14555,2193,9372,70218,6911,7868,86525,9994,17776,1751,889,535,0,0,0,0,1,1,0
NA1_5380045030,21,1260445,7,T39R663g9bWujS8g7sw1Hm-Ady-bsTbxYBB-yisX6GU8FWREXSMXdnydZhuVp2UetdpO4nwPBXU1Rg,-1,-1,320,15,118,266129,10658,11297,320,8255,8478,3,0,0,70,0,0,209,198,0,0,34,0,1572,1572,23,0,0,0,61,417,0,0,607,607,21,0,14602,2422,7214,90027,12176,14101,149435,16472,22058,44804,1873,742,0,1,0,0,0,0,0
NA1_5380045030,21,1260445,8,ylmUVUPAcw5SrJfYjcnMNdoPYQMA0W1FmoL94L25TmxTiQPAJvoTz0nr5pCLS_FQjGSa4_hAPJUvkA,-1,-1,279,177,4,300795,8532,13206,279,7969,11869,3,0,326,74,0,0,91,128,0,0,5,0,822,2552,23,0,0,0,47,411,0,0,2755,2983,35,0,88268,9996,6265,9361,694,13963,101854,10760,20757,4225,69,527,0,0,0,0,0,0,0
NA1_5380045030,21,1260445,9,m1Hb_QORJWIjY4PEpA32PdsO3HxquQRfLUyk5UOOI-CvrpM-gyidxf_uZysiUezdceolWCQuR89oeg,-1,-1,402,186,0,181594,7603,5910,402,9192,9722,3,0,351,67,0,0,88,119,0,0,5,0,0,1804,24,0,12,0,42,370,0,0,1376,2161,31,0,91449,7587,3811,6266,751,4946,99088,8496,9227,1373,158,470,0,1,0,0,1,1,0
NA1_5380045030,21,1260445,10,nMZw9cIg85BTwpN9LUhqchUXyLY3mD2qKBV8qMGFQyWhYGeiblWKMpKoSt_-N3yHGoj3nfHQA0uWqg,-1,-1,367,22,0,42585,8920,9972,367,5172,5073,0,0,16,81,0,0,77,113,0,0,5,0,1875,1875,46,0,0,0,65,400,0,0,589,589,52,0,3889,2422,4131,3159,1088,7311,10260,3880,11919,3211,370,475,0,0,0,0,0,1,1
NA1_5380045030,22,1320476,1,EhruiwH0dQQNibpr_ecwX2VDF6QntEt4_F7SAI7RlbaonbuGYpvxhoNo6NCaYqIuOJuIknK369A4zA,1,1,356,131,9,206951,7927,5049,356,8976,11028,3,0,301,87,0,0,99,120,0,0,0,0,2219,2219,27,0,29,0,44,390,0,0,80,150,0,0,79999,13512,4856,10643,857,10730,93070,14369,16473,2427,0,885,0,0,1,0,0,0,0
NA1_5380045030,22,1320476,2,zHbzYxDoneKq_uAwz0r1Jc1y7TolAgqZfMGZNCMZEpLZUZ0nGFN5-S3Yo1rkXKY7o6Vp_9Qu8C5xKQ,1,1,253,17,123,271284,2677,4807,253,9913,10864,5,0,251,124,0,0,88,123,0,0,0,0,2022,2022,21,0,18,7,44,390,0,0,670,691,31,0,107375,10807,6287,13259,1297,8224,173795,13021,15245,53159,915,733,1,0,0,0,1,10,0
NA1_5380045030,22,1320476,3,eLocBn-c1DlthqlvzgiyK31M9DVWwlgyV1v5u7sCuCbkb1oNzNuAo-dfWjehP_nG-lud-HegjGYGEQ,1,1,745,173,4,97708,13517,3704,745,10145,13602,8,0,0,94,0,0,263,143,0,0,29,0,2428,2592,122,0,0,0,91,395,0,0,135,200,100,0,7742,916,6706,108861,12905,8070,117488,14619,14995,885,798,218,0,0,1,0,0,1,0
NA1_5380045030,22,1320476,4,pHIKmfO5rh760Hl4JzDqzPKioIdueZPiCUK9zwe43msmW0tQ5Syx7JUrnJNxDVAF858MLrB3nZn5zQ,1,1,307,200,8,141997,7754,7241,307,11681,12684,8,0,30,77,0,0,230,385,0,0,0,0,2018,2018,21,3,0,0,45,410,0,0,805,828,33,0,20745,4631,4209,105453,10680,7101,134994,15728,11784,8795,416,473,2,0,0,0,1,0,0
NA1_5380045030,22,1320476,5,FGXaPExvDrJfbdrq_xIf6CsImEvKKkmFyW7KvY6vwiw2Os7PQLjO55fKwH7mV5M8yNfq_oPnkp3nrg,1,1,369,17,0,144601,8018,5124,369,6534,6544,3,0,0,112,0,0,133,119,0,0,0,0,2064,2126,49,0,0,0,82,410,0,0,589,589,55,0,1356,1130,5524,10398,8123,7560,14193,10010,14467,2438,757,1383,0,0,1,0,0,0,0
NA1_5380045030,22,1320476,6,B_pkjjXYDH7JeHT2aJufPGZl9a3GpBOJJ9bUr8gITiYsMqmS_8y1fYt5YbRwpk46daERFzv_oMUBgA,-1,-1,605,149,10,127854,5816,12757,605,9805,10546,5,0,0,83,0,0,181,241,0,0,24,0,1897,1944,39,0,0,0,99,390,0,0,0,500,0,0,16870,2193,9372,82360,6911,8015,100982,9994,17923,1751,889,535,0,0,0,0,0,0,0
NA1_5380045030,22,1320476,7,T39R663g9bWujS8g7sw1Hm-Ady-bsTbxYBB-yisX6GU8FWREXSMXdnydZhuVp2UetdpO4nwPBXU1Rg,-1,-1,42,15,118,271439,12146,9840,42,8377,8478,3,0,0,70,0,0,209,198,0,0,34,0,1572,1572,23,0,0,0,81,417,0,0,607,607,21,0,14909,2567,7758,92820,13851,15585,152717,18475,24119,44988,2057,775,0,1,0,0,0,0,0
NA1_5380045030,22,1320476,8,ylmUVUPAcw5SrJfYjcnMNdoPYQMA0W1FmoL94L25TmxTiQPAJvoTz0nr5pCLS_FQjGSa4_hAPJUvkA,-1,-1,446,180,4,300795,13845,10997,446,8136,11960,3,0,283,74,0,0,91,128,0,0,5,0,2552,2552,23,0,0,0,47,465,0,0,2983,2983,35,0,90032,10114,6911,9361,694,14374,103618,10878,21850,4225,69,565,0,1,0,0,0,0,0
NA1_5380045030,22,1320476,9,m1Hb_QORJWIjY4PEpA32PdsO3HxquQRfLUyk5UOOI-CvrpM-gyidxf_uZysiUezdceolWCQuR89oeg,-1,-1,685,195,0,183098,8597,8530,685,9475,10152,3,0,351,72,0,0,91,121,0,0,5,0,1921,1921,26,0,12,0,44,370,0,0,2028,2187,33,0,96830,7587,3811,6447,751,4946,104651,8496,9227,1373,158,470,0,0,0,0,0,0,0
NA1_5380045030,22,1320476,10,nMZw9cIg85BTwpN9LUhqchUXyLY3mD2qKBV8qMGFQyWhYGeiblWKMpKoSt_-N3yHGoj3nfHQA0uWqg,-1,-1,120,22,0,58486,10710,10269,120,5325,5208,0,0,16,81,0,0,77,113,0,0,5,0,2025,2025,46,0,0,0,65,400,0,0,589,589,52,0,5816,3039,5090,3203,1132,8298,12381,4692,13929,3361,520,540,0,1,0,0,0,4,0
NA1_5380045030,23,1380510,1,EhruiwH0dQQNibpr_ecwX2VDF6QntEt4_F7SAI7RlbaonbuGYpvxhoNo6NCaYqIuOJuIknK369A4zA,1,1,1834,145,9,224877,13507,8311,1834,10458,12193,4,0,292,92,0,0,102,122,0,0,0,0,799,2339,28,0,29,0,46,390,0,0,0,150,0,0,93594,16730,4856,11013,921,12793,107134,17652,18631,2526,0,981,1,0,1,0,1,1,1
NA1_5380045030,23,1380510,2,zHbzYxDoneKq_uAwz0r1Jc1y7TolAgqZfMGZNCMZEpLZUZ0nGFN5-S3Yo1rkXKY7o6Vp_9Qu8C5xKQ,1,1,1069,22,127,274662,13234,9609,1069,10738,11625,5,0,252,129,0,0,91,125,0,0,0,0,1589,2138,23,0,18,7,45,390,0,0,675,720,155,0,113703,10951,6287,13728,1297,8783,181537,13205,15804,54105,956,733,0,0,1,0,0,16,2
NA1_5380045030,23,1380510,3,eLocBn-c1DlthqlvzgiyK31M9DVWwlgyV1v5u7sCuCbkb1oNzNuAo-dfWjehP_nG-lud-HegjGYGEQ,1,1,1429,178,8,101115,13342,9521,1429,10829,14246,9,0,0,94,0,0,263,143,0,0,29,0,2233,2592,39,0,0,0,91,395,0,0,200,200,100,0,9582,916,7126,116677,13171,8814,127191,14885,16159,931,798,218,1,0,0,0,1,0,0
NA1_5380045030,23,1380510,4,pHIKmfO5rh760Hl4JzDqzPKioIdueZPiCUK9zwe43msmW0tQ5Syx7JUrnJNxDVAF858MLrB3nZn5zQ,1,1,1392,216,8,141997,13121,9664,1392,12772,13807,9,0,30,82,0,0,233,323,0,0,0,0,2138,2138,22,3,0,0,47,731,0,0,675,875,34,0,23472,5507,4233,120422,11784,7305,152783,17708,12017,8888,416,478,1,0,0,0,1,1,1
NA1_5380045030,23,1380510,5,FGXaPExvDrJfbdrq_xIf6CsImEvKKkmFyW7KvY6vwiw2Os7PQLjO55fKwH7mV5M8yNfq_oPnkp3nrg,1,1,839,18,0,148408,12958,11507,839,7004,7769,3,0,0,118,0,0,138,121,0,0,0,0,2240,2240,52,0,0,0,85,410,0,0,631,631,59,0,1554,1214,5524,11932,9093,7560,16007,11064,14467,2519,757,1383,0,0,2,0,0,2,0
NA1_5380045030,23,1380510,6,B_pkjjXYDH7JeHT2aJufPGZl9a3GpBOJJ9bUr8gITiYsMqmS_8y1fYt5YbRwpk46daERFzv_oMUBgA,-1,-1,2094,170,10,136317,3347,6783,2094,11298,11566,5,0,0,88,0,0,184,245,0,0,24,0,2064,2064,41,0,0,0,101,390,0,0,0,500,0,0,20555,2193,9372,99101,6911,8053,121501,9994,17962,1844,889,535,0,0,0,0,1,1,1
NA1_5380045030,23,1380510,7,T39R663g9bWujS8g7sw1Hm-Ady-bsTbxYBB-yisX6GU8FWREXSMXdnydZhuVp2UetdpO4nwPBXU1Rg,-1,-1,106,15,122,274746,14358,14642,106,8791,8783,3,0,0,75,0,0,223,202,0,0,34,0,1683,1683,24,0,0,0,82,628,0,0,644,644,21,0,15495,2567,8910,97903,13980,16432,159810,18701,26118,46411,2153,775,0,1,0,0,0,1,0
NA1_5380045030,23,1380510,8,ylmUVUPAcw5SrJfYjcnMNdoPYQMA0W1FmoL94L25TmxTiQPAJvoTz0nr5pCLS_FQjGSa4_hAPJUvkA,-1,-1,339,185,4,326476,14066,8572,339,8529,12332,3,0,283,74,0,0,91,128,0,0,5,0,0,2752,23,0,0,0,47,384,0,0,2515,2983,35,0,96145,10114,9062,9361,694,15026,109731,10878,24654,4225,69,565,0,1,0,0,0,0,0
NA1_5380045030,23,1380510,9,m1Hb_QORJWIjY4PEpA32PdsO3HxquQRfLUyk5UOOI-CvrpM-gyidxf_uZysiUezdceolWCQuR89oeg,-1,-1,1184,202,0,196700,12389,11317,1184,9974,10405,3,0,351,72,0,0,91,121,0,0,5,0,0,1921,26,0,12,0,44,370,0,0,1847,2187,33,0,102133,7611,4830,6447,751,6050,109961,8526,11392,1379,163,510,0,1,0,0,0,0,0
NA1_5380045030,23,1380510,10,nMZw9cIg85BTwpN9LUhqchUXyLY3mD2qKBV8qMGFQyWhYGeiblWKMpKoSt_-N3yHGoj3nfHQA0uWqg,-1,-1,63,22,0,58486,14138,14019,63,5668,5610,0,0,16,81,0,0,77,113,0,0,5,0,2025,2025,46,0,0,0,65,618,0,0,589,589,52,0,5816,3039,5090,3203,1132,8298,12381,4692,13929,3361,520,540,0,0,0,0,0,0,0
NA1_5380045030,24,1440537,1,EhruiwH0dQQNibpr_ecwX2VDF6QntEt4_F7SAI7RlbaonbuGYpvxhoNo6NCaYqIuOJuIknK369A4zA,1,1,835,163,9,237007,6344,13551,835,11115,13313,4,0,333,98,0,0,106,124,0,0,0,0,2352,2512,29,0,33,7,48,476,0,0,40,150,0,0,106840,16730,4856,12560,921,13047,121926,17652,18885,2526,0,981,0,0,0,0,0,0,1
NA1_5380045030,24,1440537,2,zHbzYxDoneKq_uAwz0r1Jc1y7TolAgqZfMGZNCMZEpLZUZ0nGFN5-S3Yo1rkXKY7o6Vp_9Qu8C5xKQ,1,1,716,24,127,285408,13896,10725,716,11086,11895,5,0,259,129,0,0,91,125,0,0,0,0,0,2138,23,0,18,19,45,390,0,0,608,720,33,0,117639,12077,7328,13728,1297,9687,186909,14526,17781,55540,1151,765,0,1,1,0,1,9,0
NA1_5380045030,24,1440537,3,eLocBn-c1DlthqlvzgiyK31M9DVWwlgyV1v5u7sCuCbkb1oNzNuAo-dfWjehP_nG-lud-HegjGYGEQ,1,1,2350,185,8,102384,12946,11723,2350,11750,15143,10,0,0,100,0,0,269,147,0,0,29,0,1279,2712,40,0,0,0,93,395,0,0,90,200,100,0,9770,1033,7276,122788,15372,10208,133856,17498,17755,1298,1092,269,1,0,2,0,1,1,0
NA1_5380045030,24,1440537,4,pHIKmfO5rh760Hl4JzDqzPKioIdueZPiCUK9zwe43msmW0tQ5Syx7JUrnJNxDVAF858MLrB3nZn5zQ,1,1,2691,226,8,145137,12748,12510,2691,14071,15364,12,0,30,87,0,0,238,374,0,0,0,0,1323,2261,23,3,0,0,48,410,0,0,633,924,179,0,26775,7271,5314,135533,15447,7531,171331,23135,13324,9022,416,478,3,0,0,0,1,0,0
NA1_5380045030,24,1440537,5,FGXaPExvDrJfbdrq_xIf6CsImEvKKkmFyW7KvY6vwiw2Os7PQLjO55fKwH7mV5M8yNfq_oPnkp3nrg,1,1,1431,18,0,164747,12852,12485,1431,7596,9037,3,0,0,143,0,0,143,124,0,0,0,0,723,2357,55,0,0,0,101,410,0,0,463,673,62,0,1691,1283,7168,14124,10009,7861,18671,12349,16627,2855,1057,1597,0,0,3,0,0,0,0
NA1_5380045030,24,1440537,6,B_pkjjXYDH7JeHT2aJufPGZl9a3GpBOJJ9bUr8gITiYsMqmS_8y1fYt5YbRwpk46daERFzv_oMUBgA,-1,-1,334,170,14,145636,12278,9406,334,11589,11887,5,0,0,88,0,39,210,245,0,0,24,0,0,2064,41,0,0,0,101,390,0,0,0,500,0,0,22307,2748,9463,106801,9072,10151,131004,12763,20445,1895,941,830,0,1,1,0,0,0,0
NA1_5380045030,24,1440537,7,T39R663g9bWujS8g7sw1Hm-Ady-bsTbxYBB-yisX6GU8FWREXSMXdnydZhuVp2UetdpO4nwPBXU1Rg,-1,-1,747,26,130,322926,7087,6777,747,9432,9935,3,0,0,75,0,0,223,257,0,0,34,0,516,1683,125,0,0,0,82,384,0,0,255,644,21,0,17981,2567,8910,118187,13980,18440,188702,18701,28126,52533,2153,775,0,0,0,0,0,0,0
NA1_5380045030,24,1440537,8,ylmUVUPAcw5SrJfYjcnMNdoPYQMA0W1FmoL94L25TmxTiQPAJvoTz0nr5pCLS_FQjGSa4_hAPJUvkA,-1,-1,103,186,4,391984,12651,11797,103,8743,12935,3,0,283,74,0,0,91,128,0,0,5,0,7,2802,23,0,0,0,47,384,0,0,2983,2983,35,0,100319,12289,10726,9449,694,17468,113994,13053,29185,4225,69,990,0,1,1,0,0,0,0
NA1_5380045030,24,1440537,9,m1Hb_QORJWIjY4PEpA32PdsO3HxquQRfLUyk5UOOI-CvrpM-gyidxf_uZysiUezdceolWCQuR89oeg,-1,-1,1002,209,0,201409,14046,12811,1002,10832,10776,4,0,400,72,0,0,91,121,0,0,5,0,0,1831,26,0,12,0,44,370,0,0,1899,2187,33,0,108818,8589,5374,6544,751,7350,116810,9572,13235,1448,231,510,1,1,0,0,0,0,0
NA1_5380045030,24,1440537,10,nMZw9cIg85BTwpN9LUhqchUXyLY3mD2qKBV8qMGFQyWhYGeiblWKMpKoSt_-N3yHGoj3nfHQA0uWqg,-1,-1,300,23,0,60724,12392,9909,300,5905,6476,0,0,16,85,0,0,80,115,0,0,5,0,0,2139,49,0,0,0,66,400,0,0,464,629,55,0,6161,3248,5867,3232,1160,9706,12932,5106,16184,3538,697,609,0,1,1,0,0,0,1
NA1_5380045030,25,1458688,1,EhruiwH0dQQNibpr_ecwX2VDF6QntEt4_F7SAI7RlbaonbuGYpvxhoNo6NCaYqIuOJuIknK369A4zA,1,1,1082,169,9,251584,5022,5013,1082,11362,13560,4,0,333,98,0,0,106,124,0,0,0,0,2413,2512,29,0,33,7,48,395,0,0,70,150,0,0,111078,16730,4856,12874,921,13047,126479,17652,18885,2526,0,981,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,2,zHbzYxDoneKq_uAwz0r1Jc1y7TolAgqZfMGZNCMZEpLZUZ0nGFN5-S3Yo1rkXKY7o6Vp_9Qu8C5xKQ,1,1,803,24,127,285408,13896,10725,803,11172,11895,5,0,259,129,0,0,91,125,0,0,0,0,0,2138,23,0,18,19,45,390,0,0,608,720,33,0,117639,12077,7328,13728,1297,9687,186909,14526,17781,55540,1151,765,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,3,eLocBn-c1DlthqlvzgiyK31M9DVWwlgyV1v5u7sCuCbkb1oNzNuAo-dfWjehP_nG-lud-HegjGYGEQ,1,1,2437,185,8,102384,13976,14177,2437,11837,15437,10,0,0,100,0,0,269,147,0,0,29,0,1392,2712,40,0,0,0,93,395,0,0,115,200,100,0,9850,1033,7276,125963,15372,10252,137175,17498,17799,1361,1092,269,0,0,0,0,1,0,0
NA1_5380045030,25,1458688,4,pHIKmfO5rh760Hl4JzDqzPKioIdueZPiCUK9zwe43msmW0tQ5Syx7JUrnJNxDVAF858MLrB3nZn5zQ,1,1,2960,236,8,145137,12289,12598,2960,14340,15678,12,0,30,87,0,0,238,294,0,0,0,0,1651,2261,23,3,0,0,48,410,0,0,815,924,179,0,27756,7271,5314,143733,15447,7611,180553,23135,13404,9062,416,478,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,5,FGXaPExvDrJfbdrq_xIf6CsImEvKKkmFyW7KvY6vwiw2Os7PQLjO55fKwH7mV5M8yNfq_oPnkp3nrg,1,1,1569,21,0,172695,13286,12871,1569,7734,9351,3,0,0,143,0,0,143,124,0,0,0,0,877,2357,55,0,0,0,101,410,0,0,465,673,62,0,1764,1283,7168,16144,10009,7909,20846,12349,16675,2936,1057,1597,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,6,B_pkjjXYDH7JeHT2aJufPGZl9a3GpBOJJ9bUr8gITiYsMqmS_8y1fYt5YbRwpk46daERFzv_oMUBgA,-1,-1,371,170,14,145636,12278,9406,371,11626,11887,5,0,0,88,0,39,210,245,0,0,24,0,0,2064,41,0,0,0,101,390,0,0,0,500,0,0,22307,2748,9463,106801,9072,10151,131004,12763,20445,1895,941,830,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,7,T39R663g9bWujS8g7sw1Hm-Ady-bsTbxYBB-yisX6GU8FWREXSMXdnydZhuVp2UetdpO4nwPBXU1Rg,-1,-1,840,29,130,324796,8398,7543,840,9525,10089,3,0,0,80,0,0,226,206,0,0,34,0,1118,1798,133,0,0,0,84,417,0,0,200,683,22,0,17981,2567,8910,120249,13980,18511,190874,18701,28197,52643,2153,775,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,8,ylmUVUPAcw5SrJfYjcnMNdoPYQMA0W1FmoL94L25TmxTiQPAJvoTz0nr5pCLS_FQjGSa4_hAPJUvkA,-1,-1,140,186,4,391984,12651,11797,140,8780,12935,3,0,283,74,0,0,91,128,0,0,5,0,7,2802,23,0,0,0,47,384,0,0,2983,2983,35,0,100319,12289,10726,9449,694,17468,113994,13053,29185,4225,69,990,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,9,m1Hb_QORJWIjY4PEpA32PdsO3HxquQRfLUyk5UOOI-CvrpM-gyidxf_uZysiUezdceolWCQuR89oeg,-1,-1,1039,209,0,201409,14046,12811,1039,10869,10776,4,0,400,72,0,0,91,121,0,0,5,0,0,1831,26,0,12,0,44,370,0,0,1907,2187,33,0,108818,8589,5374,6544,751,7350,116810,9572,13235,1448,231,510,0,0,0,0,0,0,0
NA1_5380045030,25,1458688,10,nMZw9cIg85BTwpN9LUhqchUXyLY3mD2qKBV8qMGFQyWhYGeiblWKMpKoSt_-N3yHGoj3nfHQA0uWqg,-1,-1,196,23,0,60724,12392,9909,196,5951,6476,0,0,16,85,0,0,80,115,0,0,5,0,0,2189,49,0,0,0,66,400,0,0,464,629,55,0,6161,3248,5867,3232,1160,9706,12932,5106,16184,3538,697,609,0,0,0,0,0,0,0
NA1_5381408858,0,0,1,kWabnBLYrUzClykpQrPHxwsx18oI-ukjsn9RUlT3sHXJ-oT4P85ChDkQ6G2_BL6Q_WTBpS299gInIA,1,1,500,0,0,0,554,581,500,500,0,0,0,0,33,0,0,25,100,0,0,0,0,620,620,0,0,0,0,32,345,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,2,QeWdkwDdnZXGoCXHGxe97GjRwDMH3D6rTlpU2zhzsaLeoZYosnT_bqoAn1I7wQsGgipBFmppzRJokg,1,1,500,0,0,0,593,464,500,500,0,0,0,0,35,0,0,25,100,0,0,0,0,610,610,0,0,0,0,32,345,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,3,GLWvm1pYdEQjoyRvKNzaGRMKx3OlpzY2zn1COn_k4iEV3vJfnDQH6qunMC_VbY_Ma9XCtbJ4AnjAmA,1,1,500,0,0,0,557,345,500,500,0,0,0,0,25,0,0,25,100,0,0,0,0,563,563,0,0,0,0,30,330,0,0,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,4,i94N4Fg4mC3NSsnnaoaQn9tdkGSgB7v3Mg5w3qLslu98E3I45DHCLNsIjs0GbLpOGZbmnNZ0Whqs7g,1,1,500,0,0,0,458,271,500,500,0,0,0,0,25,0,0,60,113,0,0,0,0,655,655,8,0,0,0,30,325,0,0,275,275,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,5,Ov1Li6AtmMnCydC1kmSbbCY9KdxwH5iVd-S23xTdRPZ70KC5QobQGLopKAweUKLwMCEPR29h5OeT1Q,1,1,100,0,0,0,335,269,100,500,0,0,0,0,26,0,0,49,100,0,0,0,0,580,580,13,0,0,0,30,325,0,0,340,340,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,6,SOuEAM066Yi-M-j0BmbnYTJUKxDaJ0zVY5ErE3yt686VOFUlJQA4qr1578hCGMVspdTEN0pMSlGLQA,-1,-1,500,0,0,0,14500,14511,500,500,0,0,0,0,37,0,0,25,100,0,0,0,0,652,652,0,0,0,0,32,340,0,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,7,Zuv9mB5UJ5mnuuCNaWky6qi86TZ-j0IxGRilPDgI7H1r1YCTn5yNdA299i31HBLBtoVKxmbcaAmRrw,-1,-1,500,0,0,0,14539,14394,500,500,0,0,0,0,31,0,0,25,100,0,0,0,0,650,650,0,0,0,0,32,340,0,0,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,8,qlq9AwQ-TbNXeJnqNJqetsNlQH7jiU2nikzCs_Y1ZRj6-jNEWi2IeFYu3cYTcRq-fhhylqZNRtVpFg,-1,-1,500,0,0,0,14503,14275,500,500,0,0,0,0,25,0,0,25,100,0,0,0,0,595,595,0,0,0,0,31,330,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,9,voTQdPFxTDEVJ4lGhOylPf1cTwB7QcFRWFfzbTYnvKUq5l_-u34Ph60I6Dibnk_sNwx8dv1IhlssoQ,-1,-1,500,0,0,0,14404,14201,500,500,0,0,0,0,21,0,0,25,100,0,0,0,0,580,580,0,0,0,0,30,330,0,0,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,0,0,10,vUZx5qaUS1e9sWJLvclyS0YhdW553WEhVzNZ7XZaT6yR_trAUacqJvxfOg69foDjMG91uUF3GPlSIw,-1,-1,100,0,0,0,14281,14199,100,500,0,0,0,0,29,0,0,54,100,0,0,0,0,590,590,13,0,0,0,30,335,0,0,365,365,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,1,60019,1,kWabnBLYrUzClykpQrPHxwsx18oI-ukjsn9RUlT3sHXJ-oT4P85ChDkQ6G2_BL6Q_WTBpS299gInIA,1,1,0,0,0,0,2998,9078,0,500,0,0,0,0,33,0,0,65,113,0,0,0,0,740,740,23,0,0,0,32,345,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,1,60019,2,QeWdkwDdnZXGoCXHGxe97GjRwDMH3D6rTlpU2zhzsaLeoZYosnT_bqoAn1I7wQsGgipBFmppzRJokg,1,1,0,0,0,0,4875,8907,0,500,0,0,0,0,35,0,0,78,100,0,0,0,0,620,620,16,0,0,0,32,355,0,0,280,280,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,1,60019,3,GLWvm1pYdEQjoyRvKNzaGRMKx3OlpzY2zn1COn_k4iEV3vJfnDQH6qunMC_VbY_Ma9XCtbJ4AnjAmA,1,1,0,0,0,0,7602,7568,0,500,0,0,0,27,25,0,0,54,110,0,0,0,0,718,718,13,0,0,0,30,330,0,0,480,480,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,1,60019,4,i94N4Fg4mC3NSsnnaoaQn9tdkGSgB7v3Mg5w3qLslu98E3I45DHCLNsIjs0GbLpOGZbmnNZ0Whqs7g,1,1,0,0,0,0,10380,3167,0,500,0,0,0,0,25,0,0,70,113,0,0,0,0,735,735,8,3,0,0,30,325,0,0,275,275,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_5381408858,1,60019,5,Ov1Li6AtmMnCydC1kmSbbCY9KdxwH5iVd-S23xTdRPZ70KC5QobQGLopKAweUKLwMCEPR29h5OeT1Q,1,1,0,0,0,0,9050,6642,0,500,0,0,0,0,26,0,0,49,100,0,0,0,0,645,645,13,0,0,0,30,334,0,0,340,340,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
